id,name,size.bytecode,size.static
2285,whereClauseInsert,1083,1760
2286,exprAnalyze,11789,10736
2287,whereAddLimitExpr,776,1560
2288,exprNodeIsDeterministic,221,600
2289,sqlite3WhereFindTerm,575,1280
2290,findIndexCol,840,1496
2291,indexColumnNotNull,322,672
2292,whereScanInit,1032,1520
2293,whereScanNext,3270,2528
2294,sqlite3WhereGetMask,364,680
2295,whereLoopAddVirtual,2775,3376
2296,whereLoopAddBtree,7002,5280
2297,whereLoopAddOr,3720,3904
2298,whereLoopClear,274,1104
2299,wherePathSatisfiesOrderBy,9718,5576
2300,whereSortingCost,951,1360
2301,sqlite3WhereExprListUsage,330,1128
2302,sqlite3ExprCanReturnSubtype,224,1008
2303,whereIndexedExprCleanup,242,1128
2304,termCanDriveIndex,606,1288
2305,whereLoopResize,540,1272
2306,sqlite3WhereExplainBloomFilter,1207,2104
2307,explainIndexRange,798,1872
2308,codeEqualityTerm,4613,4192
2309,codeExprOrVector,540,1552
2310,disableTerm,620,824
2311,filterPullDown,1002,1992
2312,codeAllEqualityTerms,2300,3088
2313,whereLikeOptimizationStringFixup,235,1040
2314,updateRangeAffinityStr,423,1304
2315,codeApplyAffinity,658,1208
2316,codeDeferredSeek,973,1624
2317,whereApplyPartialIndexConstraints,511,1320
2318,whereLoopIsOneRow,441,728
2319,sqlite3ExprCoveredByIndex,302,1032
2320,sqlite3WhereClauseClear,550,1192
2321,whereLoopDelete,115,992
2322,sqlite3WhereExprUsage,165,920
2323,exprSelectUsage,1089,1896
2324,sqlite3WhereExprUsageNN,309,1000
2325,allowedOp,275,568
2326,exprMightBeIndexed,769,1264
2327,operatorMask,276,640
2328,markTermAsChild,230,680
2329,termIsEquivalence,727,1392
2330,exprCommute,597,1192
2331,transferJoinMarkings,196,600
2332,exprAnalyzeOrTerm,5715,5520
2333,isLikeOrGlob,4069,3408
2334,isAuxiliaryVtabOperator,2528,2040
2335,sqlite3WhereExprUsageFull,1047,1616
2336,exprMightBeIndexed2,862,1528
2337,sqlite3ExprCollSeqMatch,212,1136
2338,whereNthSubterm,297,640
2339,whereCombineDisjuncts,1175,1656
2340,sqlite3IsLikeFunction,1061,1344
2341,sqlite3ExprCompareSkip,136,1088
2342,whereScanInitIndexExpr,117,1000
2343,whereRightSubexprIsColumn,266,968
2344,indexInAffinityOk,548,1352
2345,sqlite3IndexAffinityOk,372,1024
2346,comparisonAffinity,388,1152
2347,allocateIndexInfo,5280,3760
2348,freeIndexInfo,325,1160
2349,whereLoopAddVirtualOne,4479,4048
2350,estLog,237,912
2351,whereLoopInsert,1476,1984
2352,whereUsablePartialIndex,869,1608
2353,indexMightHelpWithOrderBy,1463,1632
2354,whereLoopOutputAdjust,2336,1832
2355,whereIsCoveringIndex,890,1312
2356,whereLoopAddBtreeIndex,10711,6472
2357,whereOrMove,182,936
2358,whereOrInsert,1507,1008
2359,whereLoopClearUnion,459,1192
2360,constraintCompatibleWithOuterJoin,280,664
2361,isLimitTerm,173,552
2362,vtabBestIndex,691,1552
2363,allConstraintsUsed,242,632
2364,sqlite3VtabUsesAllSchemas,342,1144
2365,whereLoopAdjustCost,1264,1368
2366,whereLoopFindLesser,1358,992
2367,whereLoopXfer,820,1472
2368,whereLoopCheaperProperSubset,1474,1016
2369,whereIsCoveringIndexWalkCallback,817,1256
2370,exprIdxCover,370,1048
2371,whereRangeVectorLen,1608,1976
2372,whereRangeScanEst,808,1328
2373,exprIsCoveredByIndex,416,1176
2374,whereRangeAdjust,361,616
2375,exprNodeCanReturnSubtype,503,1120
2376,computeIndexAffStr,970,1512
2377,explainIndexColumnName,307,648
2378,explainAppendTerm,833,1960
2379,removeUnindexableInClauseTerms,1830,2408
2380,sqlite3WhereRealloc,296,1088
2381,sqlite3ExprNeedsNoAffinityChange,1076,1520
2382,whereOrInfoDelete,105,992
2383,whereAndInfoDelete,106,992
2384,windowArgCount,143,576
2385,windowFullScan,2119,3840
2386,windowAggStep,2988,4232
2387,windowReadPeerValues,494,1312
2388,noopStepFunc,47,560
2389,makeSorterRecord,348,1232
2390,findOrCreateAggInfoColumn,1720,1664
2391,addAggInfoFunc,166,1016
2392,addAggInfoColumn,166,1016
2393,sqlite3ArrayAllocate,626,1264
2394,tempTriggersExist,207,608
2395,triggersReallyExist,1697,1760
2396,fkChildIsModified,418,800
2397,fkParentIsModified,771,1432
2398,tabIsReadOnly,407,1112
2399,autoIncrementEnd,745,1712
2400,checkColumnOverlap,408,1112
2401,vtabIsReadOnly,427,1176
2402,getRowTrigger,543,1128
2403,sqlite3CodeRowTriggerDirect,503,1416
2404,codeReturningTrigger,2016,2968
2405,fkLookupParent,3669,4824
2406,isSetNullAction,491,696
2407,fkScanChildren,2507,3680
2408,fkActionTrigger,5371,6288
2409,codeRowTrigger,2054,3088
2410,sqlite3VdbeLinkSubProgram,91,584
2411,codeTriggerProgram,1225,3016
2412,transferParseError,215,1000
2413,sqlite3VdbeTakeOpArray,174,1040
2414,sqlite3TriggerStepSrc,812,1744
2415,sqlite3UpsertDup,360,1432
2416,sqlite3ExpandReturning,1491,2120
2417,sqlite3ProcessReturningSubqueries,343,1136
2418,isAsteriskTerm,362,1000
2419,sqlite3ReturningSubqueryCorrelated,317,688
2420,sqlite3ReturningSubqueryVarSelect,154,600
2421,exprTableRegister,721,1456
2422,exprTableColumn,235,1072
2423,checkConstraintExprNode,385,624
2424,exprRowColumn,192,1000
2425,exprColumnFlagUnion,310,616
2426,sqlite3UpsertOfIndex,248,600
2427,sqlite3RowidConstraint,475,1184
2428,sqlite3UpsertDoUpdate,1544,2952
2429,indexIteratorFirst,178,624
2430,sqlite3UpsertNextIsIPK,418,632
2431,indexIteratorNext,405,728
2432,xferCompatibleIndex,1350,1608
2433,sqlite3ExprListFlags,241,640
2434,getTempStore,366,1096
2435,likeFunc,1148,1840
2436,attachFunc,4711,5056
2437,resolveAttachExpr,253,992
2438,detachFunc,1199,1960
2439,sqlite3BtreeIsInBackup,79,552
2440,collationMatch,428,1168
2441,openStatTable,1535,2368
2442,analyzeOneTable,5488,7328
2443,loadAnalysis,168,1008
2444,callStatGet,139,960
2445,statInit,584,1600
2446,statAccumDestructor,105,896
2447,statPush,659,1264
2448,statGet,758,1536
2449,sqlite3ResultStrAccum,352,1136
2450,versionFunc,111,992
2451,compileoptionusedFunc,177,1064
2452,compileoptiongetFunc,151,1088
2453,trimFunc,2845,2712
2454,contextMalloc,290,1184
2455,minmaxFunc,645,1520
2456,sqlite3GetFuncCollSeq,120,592
2457,minmaxStep,726,1584
2458,sqlite3SkipAccumulatorLoad,68,560
2459,minMaxFinalize,81,888
2460,minMaxValueFinalize,264,1104
2461,minMaxValue,81,888
2462,typeofFunc,184,1048
2463,subtypeFunc,115,1000
2464,lengthFunc,591,1416
2465,bytelengthFunc,525,1584
2466,instrFunc,1801,2736
2467,printfFunc,462,1456
2468,unicodeFunc,212,1072
2469,charFunc,1699,1624
2470,absFunc,520,1568
2471,roundFunc,971,2352
2472,upperFunc,581,1296
2473,lowerFunc,494,1304
2474,hexFunc,654,1384
2475,unhexFunc,1296,2032
2476,strContainsChar,410,1128
2477,concatFunc,123,928
2478,concatFuncCore,1185,1872
2479,concatwsFunc,259,1152
2480,randomFunc,229,1056
2481,randomBlob,336,1208
2482,nullifFunc,185,1120
2483,sourceidFunc,111,992
2484,errlogFunc,149,1064
2485,quoteFunc,332,1368
2486,sqlite3QuoteValue,1430,2584
2487,last_insert_rowid,136,1048
2488,changes,136,1048
2489,total_changes,136,1048
2490,replaceFunc,1954,2800
2491,zeroblobFunc,245,1120
2492,substrFunc,3172,2496
2493,sumStep,824,1848
2494,kahanBabuskaNeumaierInit,318,656
2495,kahanBabuskaNeumaierStep,307,872
2496,kahanBabuskaNeumaierStepInt64,347,1120
2497,sumFinalize,535,1200
2498,sqlite3IsOverflow,133,584
2499,sumInverse,682,1728
2500,totalFinalize,387,1176
2501,avgFinalize,452,1200
2502,countStep,259,1064
2503,countFinalize,191,1000
2504,countInverse,259,1064
2505,groupConcatStep,1716,2288
2506,groupConcatFinalize,181,1064
2507,groupConcatValue,387,1168
2508,groupConcatInverse,834,1560
2509,signFunc,379,1136
2510,renameColumnFunc,5293,5440
2511,renameParseSql,716,1592
2512,renameColumnExprCb,623,1096
2513,renameColumnSelectCb,163,968
2514,renameTokenFind,496,728
2515,renameResolveTrigger,2796,3664
2516,renameColumnElistNames,493,1232
2517,renameColumnIdlistNames,377,1208
2518,renameWalkTrigger,718,1736
2519,renameEditSql,2369,3240
2520,renameColumnParseError,380,1416
2521,renameParseCleanup,416,1472
2522,renameTokenFree,190,1032
2523,renameTableFunc,3886,4520
2524,renameTableExprCb,302,992
2525,renameTableSelectCb,519,1344
2526,renameTableTest,1557,2584
2527,dropColumnFunc,1497,2416
2528,renameQuotefixFunc,1847,2816
2529,renameQuotefixExprCb,217,952
2530,renameSetENames,285,648
2531,renameColumnTokenNext,365,672
2532,row_numberStepFunc,185,960
2533,row_numberValueFunc,191,1000
2534,dense_rankStepFunc,171,968
2535,dense_rankValueFunc,284,1048
2536,rankStepFunc,273,992
2537,rankValueFunc,192,1016
2538,percent_rankStepFunc,185,960
2539,percent_rankValueFunc,361,1088
2540,percent_rankInvFunc,140,960
2541,cume_distStepFunc,185,960
2542,cume_distValueFunc,227,1048
2543,cume_distInvFunc,140,960
2544,ntileStepFunc,370,1160
2545,ntileValueFunc,686,1176
2546,ntileInvFunc,140,960
2547,last_valueStepFunc,313,1192
2548,last_valueFinalizeFunc,255,1088
2549,last_valueValueFunc,215,1008
2550,last_valueInvFunc,242,1048
2551,nth_valueStepFunc,789,1904
2552,nth_valueFinalizeFunc,254,1104
2553,noopValueFunc,33,536
2554,first_valueStepFunc,302,1144
2555,first_valueFinalizeFunc,255,1104
2556,juliandayFunc,189,1312
2557,isDate,1199,2232
2558,computeJD,1527,2152
2559,unixepochFunc,312,1416
2560,dateFunc,758,1640
2561,computeYMD,1346,2104
2562,timeFunc,964,2320
2563,computeHMS,393,1416
2564,datetimeFunc,1570,2888
2565,computeYMD_HMS,90,968
2566,strftimeFunc,5957,8472
2567,daysAfterMonday,97,608
2568,daysAfterJan01,444,1160
2569,daysAfterSunday,97,608
2570,timediffFunc,2181,2776
2571,clearYMD_HMS_TZ,86,568
2572,ctimeFunc,96,904
2573,ctimestampFunc,96,904
2574,cdateFunc,97,904
2575,sqlite3NotPureFunc,482,1272
2576,setDateTimeToCurrent,291,1072
2577,setRawDateNumber,345,1144
2578,parseDateOrTime,588,1768
2579,parseModifier,11129,11120
2580,validJulianDay,148,552
2581,datetimeError,177,592
2582,sqlite3StmtCurrentTime,259,1016
2583,parseYyyyMmDd,863,1448
2584,parseHhMmSs,1159,2128
2585,autoAdjustDate,532,1728
2586,toLocaltime,1233,2096
2587,getDigits,985,944
2588,computeFloor,470,672
2589,parseTimezone,992,1336
2590,osLocaltime,586,1256
2591,jsonRemoveFunc,961,1592
2592,jsonParseFuncArg,2224,3272
2593,jsonLookupStep,8130,5536
2594,jsonBadPathError,302,1144
2595,jsonReturnParse,599,1528
2596,jsonParseFree,240,1016
2597,jsonArrayFunc,378,1392
2598,jsonStringInit,121,920
2599,jsonAppendChar,260,952
2600,jsonAppendSeparator,358,952
2601,jsonAppendSqlValue,837,2432
2602,jsonReturnString,992,1824
2603,jsonArrayLengthFunc,965,1696
2604,jsonbArrayCount,438,1208
2605,jsonErrorFunc,1103,1800
2606,jsonFuncArgMightBeBinary,869,1360
2607,jsonbValidityCheck,9454,4208
2608,jsonConvertTextToBlob,975,1456
2609,jsonParseReset,318,1120
2610,jsonExtractFunc,3077,3976
2611,jsonAppendRawNZ,332,1040
2612,jsonAppendRaw,348,1048
2613,jsonAllAlphanum,369,632
2614,jsonStringTerminate,172,984
2615,jsonStringReset,164,984
2616,jsonTranslateBlobToText,7074,6984
2617,jsonReturnFromBlob,4091,4480
2618,jsonSetFunc,338,1128
2619,jsonWrongNumArgs,153,1096
2620,jsonInsertIntoBlob,1508,2192
2621,jsonObjectFunc,870,1888
2622,jsonAppendString,2961,2120
2623,jsonPatchFunc,471,1424
2624,jsonMergePatch,5349,4792
2625,jsonPrettyFunc,533,1472
2626,jsonTranslateBlobToPrettyText,1741,2704
2627,jsonQuoteFunc,173,1120
2628,jsonReplaceFunc,215,960
2629,jsonTypeFunc,810,1544
2630,jsonValidFunc,1490,2048
2631,jsonArrayStep,417,1232
2632,jsonArrayFinal,81,888
2633,jsonArrayCompute,773,1728
2634,jsonArrayValue,81,888
2635,jsonGroupInverse,1428,2624
2636,jsonObjectStep,544,1504
2637,jsonObjectFinal,81,888
2638,jsonObjectCompute,773,1712
2639,jsonObjectValue,81,888
2640,jsonCacheSearch,1523,1720
2641,jsonArgIsJsonb,651,1336
2642,jsonBlobMakeEditable,405,1160
2643,sqlite3ValueIsOfClass,260,608
2644,jsonCacheInsert,789,1536
2645,jsonbPayloadSize,2714,1144
2646,jsonBlobEdit,788,1344
2647,jsonLabelCompare,338,1104
2648,jsonAfterEditSizeAdjust,288,1152
2649,jsonBlobAppendNode,1221,1336
2650,jsonCreateEditSubstructure,652,1376
2651,jsonBlobExpand,422,1104
2652,jsonTranslateTextToBlob,18411,15208
2653,json5Whitespace,3547,2856
2654,jsonCacheDeleteGeneric,75,880
2655,jsonIs4HexB,240,992
2656,jsonBlobChangePayloadSize,2150,1776
2657,jsonIs4Hex,161,992
2658,jsonIs2Hex,209,576
2659,jsonBlobAppendOneByte,237,944
2660,jsonBlobExpandAndAppendNode,206,1096
2661,jsonBlobExpandAndAppendOneByte,210,992
2662,jsonCacheDelete,245,1064
2663,jsonLabelCompareEscaped,1142,1632
2664,sqlite3Utf8ReadLimited,540,736
2665,jsonUnescapeOneChar,2256,5288
2666,jsonHexToInt4,345,1184
2667,jsonHexToInt,126,552
2668,jsonBytesToBypass,1169,784
2669,jsonStringZero,128,592
2670,jsonPrintf,393,1232
2671,jsonStringGrow,822,1424
2672,jsonAppendControlChar,807,840
2673,jsonStringTrimOneChar,100,560
2674,jsonReturnStringAsBlob,556,1408
2675,jsonStringExpandAndAppend,236,1096
2676,jsonAppendCharExpand,179,1008
2677,jsonStringOom,193,992
2678,sqlite3RCStrResize,275,1048
2679,jsonReturnTextJsonFromBlob,404,1152
2680,jsonFunctionArgToBlob,2026,3280
2681,jsonPrettyIndent,210,1024
2682,sqlite3MemMalloc,250,1056
2683,sqlite3MemFree,114,896
2684,sqlite3MemRealloc,329,1200
2685,sqlite3MemSize,96,552
2686,sqlite3MemRoundup,63,544
2687,sqlite3MemInit,38,536
2688,sqlite3MemShutdown,33,536
2689,pcache1Init,340,984
2690,pcache1Shutdown,90,888
2691,pcache1Create,808,1552
2692,pcache1ResizeHash,724,1464
2693,pcache1Destroy,356,1272
2694,pcache1Cachesize,488,1152
2695,pcache1EnforceMaxPage,407,1272
2696,pcache1Pagecount,76,560
2697,pcache1Fetch,111,936
2698,pcache1FetchNoMutex,536,1128
2699,pcache1Unpin,388,1072
2700,pcache1RemoveFromHash,365,1056
2701,pcache1Rekey,528,816
2702,pcache1Truncate,192,968
2703,pcache1TruncateUnsafe,724,1336
2704,pcache1Shrink,192,1000
2705,pcache1PinPage,169,632
2706,pcache1FreePage,266,1000
2707,pcache1FetchStage2,1509,2096
2708,pcache1UnderMemoryPressure,215,968
2709,pcache1AllocPage,582,1424
2710,pcache1InitBulk,965,1504
2711,sqlite3VtabDisconnect,319,976
2712,sqlite3TestExtInit,77,896
2713,sqlite3JsonTableFunctions,341,1064
2714,jsonEachConnect,331,1232
2715,jsonEachBestIndex,1251,1160
2716,jsonEachDisconnect,111,920
2717,jsonEachOpenEach,278,1112
2718,jsonEachClose,126,1016
2719,jsonEachCursorReset,277,1160
2720,jsonEachFilter,3206,3504
2721,jsonEachNext,2524,2328
2722,jsonSkipLabel,288,1048
2723,jsonAppendPathName,907,1432
2724,jsonEachEof,103,568
2725,jsonEachColumn,2569,3320
2726,jsonEachPathLength,799,1400
2727,jsonEachRowid,101,576
2728,jsonEachOpenTree,161,992
2729,malloc,12,808
2730,dlmalloc,5377,8240
2731,prepend_alloc,1091,1680
2732,free,12,808
2733,dlfree,1713,2216
2734,calloc,109,984
2735,realloc,1140,2192
2736,dispose_chunk,1638,2120
2737,closedir,17,864
2738,fdclosedir,45,984
2739,readdir,644,2256
2740,fcntl,276,1504
2741,fstat,416,1456
2742,gettimeofday,114,1016
2743,clock_nanosleep,352,1368
2744,nanosleep,52,880
2745,time,93,976
2746,fsync,43,880
2747,ftruncate,52,880
2748,__lseek,101,976
2749,read,113,984
2750,write,113,984
2751,_Exit,13,792
2752,__main_void,214,1400
2753,__wasilibc_iftodt,47,544
2754,close,40,936
2755,__wasi_args_get,18,816
2756,__wasi_args_sizes_get,18,824
2757,__wasi_environ_get,18,824
2758,__wasi_environ_sizes_get,18,824
2759,__wasi_clock_time_get,20,824
2760,__wasi_fd_close,16,824
2761,__wasi_fd_fdstat_get,18,824
2762,__wasi_fd_fdstat_set_flags,18,824
2763,__wasi_fd_filestat_get,18,824
2764,__wasi_fd_filestat_set_size,18,824
2765,__wasi_fd_prestat_get,18,824
2766,__wasi_fd_prestat_dir_name,20,824
2767,__wasi_fd_read,22,824
2768,__wasi_fd_readdir,24,824
2769,__wasi_fd_seek,22,824
2770,__wasi_fd_sync,16,824
2771,__wasi_fd_write,22,824
2772,__wasi_path_create_directory,26,928
2773,__wasi_path_filestat_get,30,952
2774,__wasi_path_filestat_set_times,34,976
2775,__wasi_path_open,38,992
2776,__wasi_path_readlink,32,984
2777,__wasi_path_remove_directory,26,928
2778,__wasi_path_symlink,36,992
2779,__wasi_path_unlink_file,26,928
2780,__wasi_poll_oneoff,22,824
2781,__wasi_proc_exit,12,792
2782,abort,6,504
2783,__wasilibc_nocwd_openat_nomode,282,1240
2784,__wasilibc_nocwd_symlinkat,38,864
2785,__wasilibc_nocwd_readlinkat,89,944
2786,__wasilibc_nocwd_mkdirat_nomode,37,864
2787,fdopendir,164,1248
2788,__wasilibc_nocwd_opendirat,62,960
2789,__wasilibc_nocwd_faccessat,220,1160
2790,__wasilibc_nocwd_fstatat,425,1488
2791,__wasilibc_nocwd_utimensat,505,1712
2792,__wasilibc_nocwd___wasilibc_unlinkat,36,864
2793,__wasilibc_nocwd___wasilibc_rmdirat,36,864
2794,fstatat,54,872
2795,chdir,403,1664
2796,__wasilibc_find_relpath_alloc,513,1928
2797,getcwd,100,1032
2798,__isatty,104,968
2799,open,163,1032
2800,__wasilibc_open_nomode,163,1032
2801,access,165,1040
2802,readlink,165,1040
2803,stat,165,1040
2804,lstat,165,1040
2805,utimes,245,1152
2806,unlink,161,1016
2807,rmdir,161,1016
2808,mkdir,161,1016
2809,opendir,161,1008
2810,symlink,162,1032
2811,chmod,17,536
2812,__wasilibc_stat,165,1040
2813,__wasilibc_populate_preopens,226,1296
2814,internal_register_preopened_fd_unlocked,280,1320
2815,__wasilibc_find_relpath,95,920
2816,__wasilibc_find_abspath,343,1408
2817,sbrk,79,888
2818,isalnum,24,544
2819,isalpha,15,528
2820,isdigit,11,528
2821,isprint,12,528
2822,tolower,20,528
2823,__wasilibc_ensure_environ,27,824
2824,__wasilibc_initialize_environ,194,1360
2825,getenv,154,1120
2826,strerror,86,904
2827,__assert_fail,79,904
2828,__funcs_on_exit,183,1040
2829,atexit,162,984
2830,call,12,824
2831,__wasm_call_dtors,15,864
2832,exit,24,896
2833,dummy,5,512
2834,__lctrans,13,808
2835,__lctrans_cur,57,872
2836,dummy,4,512
2837,fclose,153,1288
2838,fflush,362,1648
2839,__stdio_exit,389,1712
2840,__toread,134,1056
2841,__uflow,85,1032
2842,fgetc,48,864
2843,fgets,303,1384
2844,fileno,35,552
2845,__fmodeflags,102,1032
2846,__stdio_seek,18,840
2847,writev,115,984
2848,__stdio_write,316,1368
2849,readv,115,984
2850,__stdio_read,253,1232
2851,__stdio_close,15,840
2852,__fdopen,390,1712
2853,fopen,102,1112
2854,fprintf,56,904
2855,fputs,38,944
2856,fread,198,1288
2857,__fseeko_unlocked,174,1176
2858,fseek,179,1176
2859,ftell,163,1032
2860,__towrite,94,624
2861,__fwritex,238,1344
2862,fwrite,289,1368
2863,__ofl_lock,9,520
2864,__ofl_unlock,3,512
2865,__ofl_add,53,944
2866,printf,60,912
2867,rewind,29,864
2868,setvbuf,125,648
2869,sscanf,56,904
2870,__stdout_write,61,1008
2871,wcrtomb,311,856
2872,wctomb,26,848
2873,frexp,145,1200
2874,vfprintf,398,1568
2875,printf_core,8995,18856
2876,pop_arg,565,1808
2877,pad,159,1168
2878,long_double_not_supported,29,856
2879,__shlim,73,608
2880,__shgetc,228,1136
2881,__intscan,1623,3464
2882,scalbn,176,984
2883,fmod,540,912
2884,__floatscan,4813,8760
2885,hexfloat,1405,3600
2886,scanexp,597,1712
2887,mbrtowc,368,752
2888,mbsinit,20,544
2889,vfscanf,3082,9912
2890,long_double_not_supported,29,856
2891,vsscanf,89,1024
2892,string_read,95,1064
2893,atoi,183,648
2894,strtod,117,1096
2895,strtol,125,1112
2896,memchr,371,800
2897,memcmp,75,584
2898,memcpy,1008,1888
2899,memmove,1217,2192
2900,memset,393,1200
2901,strchr,31,864
2902,__strchrnul,358,1144
2903,strcmp,105,600
2904,__stpcpy,374,776
2905,strcpy,17,840
2906,strcspn,241,1104
2907,strdup,48,960
2908,strlen,206,656
2909,strncmp,136,632
2910,strnlen,27,880
2911,__memrchr,48,560
2912,strrchr,25,912
2913,strspn,249,768
2914,strstr,362,1320
2915,fourbyte_strstr,180,648
2916,twoway_strstr,1003,2112
2917,localtime,17,824
2918,__secs_to_zone,36,560
2919,__secs_to_tm,499,1248
2920,__localtime_r,108,1048
2921,__addtf3,1437,3104
2922,__letf2,226,712
2923,__getf2,218,704
2924,__extenddftf2,269,1128
2925,__fixunstfdi,135,1008
2926,__floatditf,162,1048
2927,__floatunditf,138,1008
2928,__multf3,1474,2808
2929,__trunctfdf2,548,1472
2930,__ashlti3,84,592
2931,__fe_getround,5,520
2932,__fe_raise_inexact,5,520
2933,__lshrti3,85,592
2934,__muloti4,406,1576
2935,__multi3,119,640
2936,__udivmodti4,867,1600
2937,__udivti3,76,944
