workload,label,budget,code_size,e2e,exec,waiting,compilation,interpret,jit,async,specialize,static
mp4-flip-vertical,sweep,1902930.0,1902920,90217072158,88730000000,1487072158,2974144317,27168,0,255,0,67
mp4-flip-vertical,sweep,4396274.0,4396128,86292000000,86292000000,0,0,26489,0,0,0,1001
mp4-flip-vertical,sweep,10156560.0,10076288,86292000000,86292000000,0,0,25051,0,0,0,2439
mp4-flip-vertical,interpret,,0,11954816000000,11954816000000,0,0,27490,0,0,0,0
mp4-flip-vertical,jit,,5078280,125337708609,86319000000,39018708609,39018708609,0,27490,0,0,0
mp4-flip-vertical,static,,60216840,86319000000,86319000000,0,0,0,0,0,0,27490
mp4-flip-vertical,unbounded min-E2E,,10076288,86292000000,86292000000,0,0,25051,0,0,0,2439
mp4s-concat,sweep,0.0,0,261916000000,261916000000,0,0,27490,0,0,0,0
mp4s-concat,sweep,583.0,560,258655130864,258654000000,1130864,2261729,27489,0,1,0,0
mp4s-concat,sweep,1347.0,1072,248737467459,248733000000,4467459,8934918,27489,0,1,0,0
mp4s-concat,sweep,3112.0,3072,213747577574,213730000000,17577574,35155148,27488,0,2,0,0
mp4s-concat,sweep,4096.0,3656,201403900948,201380000000,23900948,47801896,27488,0,2,0,0
mp4s-concat,sweep,7189.0,7184,149113390157,149065000000,48390157,96780314,27486,0,4,0,0
mp4s-concat,sweep,16384.0,16328,41754502292,41665000000,89502292,179004584,27478,0,12,0,0
mp4s-concat,sweep,16610.0,16456,34872188994,34782000000,90188994,180377988,27479,0,11,0,0
mp4s-concat,sweep,38374.0,38072,14460128649,14273000000,187128649,374257299,27468,0,22,0,0
mp4s-concat,sweep,65536.0,65512,9382369388,9098000000,284369388,568738776,27449,0,41,0,0
mp4s-concat,sweep,88656.0,88528,8319663061,7923000000,396663061,793326122,27443,0,47,0,0
mp4s-concat,sweep,204824.0,204816,4691850456,3800000000,891850456,1783700913,27390,0,100,0,0
mp4s-concat,sweep,262144.0,262128,4262280600,3396000000,866280600,1732561200,27360,0,122,0,8
